orders_id,products_name,products_price,products_quantity
"152672","Buitenverwachting Buiten Blanc 2016","49.0000","6"
"152672","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152672","Diemersdal Sauvignon Blanc 2017","65.0000","6"
"152673","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"152673","Buitenverwachting Buiten Blanc 2016","49.0000","6"
"152673","Raka Spliced 2014","55.0000","6"
"152675","Kleine Zalze Cellar Selection Chenin Blanc","59.0000","18"
"152675","Raka Spliced 2014","55.0000","18"
"152676","Raka Spliced 2014","55.0000","12"
"152676","Cloof The Very Sexy Shiraz 2014","70.0000","6"
"152677","Paradyskloof Grenaché Rosé 2016","39.0000","6"
"152677","Cloof Dusty Road Merlot 2016","30.0000","6"
"152677","Round House Chardonnay","35.0000","6"
"152678","Totus Cabernet Sauvignon 2015","49.0000","6"
"152678","Raka Sauvignon Blanc","39.0000","6"
"152678","Paradyskloof Grenaché Rosé 2016","39.0000","6"
"152678","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152678","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"152678","Antebellum Saffronne Rose 2016","49.0000","6"
"152684","TOP SELLING WHITE Case","799.0000","1"
"152687","Cloof Dusty Road Chenin Blanc 2016","29.0000","6"
"152687","Hoopenburg Bushvine Chenin Blanc 2016","35.0000","6"
"152689","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152689","Raka Spliced 2014","55.0000","6"
"152690","Graham Beck Waterside Chardonnay","55.0000","12"
"152692","Simonsig Adelberg Sauvignon Blanc 2015","39.0000","6"
"152692","Groote Post The Old Mans Blend White 2017","59.0000","6"
"152692","Raka Sauvignon Blanc","39.0000","6"
"152696","Raka Sauvignon Blanc","39.0000","6"
"152696","Flagstone Treaty Tree Cabernet/Merlot/Malbec 2015","69.0000","6"
"152696","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152696","Leopards Leap Merlot 2016","49.0000","12"
"152696","Round House Sauvignon Blanc 2017","35.0000","6"
"152696","10% Discount on Flagstone and Round House","-63.0000","1"
"152697","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152697","Diemersdal Sauvignon Blanc 2017","65.0000","6"
"152697","Saronsberg Provenance Shiraz 2015","89.0000","6"
"152698","Saronsberg Provenance Shiraz 2015","89.0000","6"
"152698","Haute Cabriere Chardonnay/Pinot Noir 2016","85.0000","6"
"152698","Leopards Leap Merlot 2016","49.0000","6"
"152698","Buitenverwachting Buiten Blanc 2016","49.0000","6"
"152698","Guardian Peak Cabernet Sauvignon 2016","69.0000","6"
"152698","Diemersdal Sauvignon Blanc 2017","65.0000","6"
"152698","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152698","Raka Sauvignon Blanc","39.0000","6"
"152698","Bouchard Finlayson Blanc De Mer 2015","79.0000","6"
"152700","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","12"
"152702","Personalised Mixed Case","740.0000","1"
"152704","Saronsberg Provenance Shiraz 2015","89.0000","12"
"152705","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"152705","Totus Cabernet /Merlot 2015","49.0000","6"
"152705","Leopards Leap Merlot 2016","49.0000","6"
"152705","Raka Sauvignon Blanc","39.0000","6"
"152708","Ken Forrester Petit Chenin 2016","49.0000","6"
"152708","Diemersdal Sauvignon Blanc 2017","65.0000","6"
"152709","Personalised Mixed Case","908.0000","1"
"152709","Le Bonheur Cabernet '14 (unlabelled)","69.0000","5"
"152709","Steenberg Rattlesnake Sauvignon Blanc","135.0000","1"
"152709","Personalised Mixed Case","1059.0000","1"
"152711","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"152711","Cederberg Sustainable Rose","65.0000","6"
"152712","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152712","Raka Sauvignon Blanc","39.0000","12"
"152712","Leopards Leap Merlot 2016","49.0000","6"
"152715","De Houtvat Cabernet Sauvignon unlabelled 2016","39.0000","6"
"152715","Hemel en Aarde Ridge Private Bin Shiraz 2016","39.0000","6"
"152716","Paradyskloof Sauvignon Blanc 2016","45.0000","12"
"152716","Raka Sauvignon Blanc","39.0000","24"
"152717","Saronsberg Provenance Shiraz 2015","89.0000","18"
"152718","Buitenverwachting Buiten Blanc 2016","49.0000","12"
"152719","Raka Sauvignon Blanc","39.0000","12"
"152720","Maison du Cap Mountain View Pinotage 2015","49.0000","6"
"152720","Round House Cinsault Rose","35.0000","6"
"152721","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152721","Hoopenburg Bushvine Shiraz 2014","49.0000","6"
"152721","Fleur du Cap Shiraz, Grenache, Cinsault 2015","59.0000","6"
"152721","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"152722","Buitenverwachting Buiten Blanc 2016","49.0000","12"
"152722","Raka Sauvignon Blanc","39.0000","12"
"152723","Personalised Mixed Case","940.0000","1"
"152724","Saronsberg Provenance Shiraz 2015","89.0000","30"
"152726","Personalised Mixed Case","792.0000","1"
"152729","Round House Shiraz 2015","35.0000","6"
"152729","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"152729","Round House Sauvignon Blanc 2017","35.0000","12"
"152729","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"152729","Diemersdal Sauvignon Blanc 2017","65.0000","6"
"152730","Bouchard Finlayson Blanc De Mer 2015","79.0000","6"
"152730","Haute Cabriere Chardonnay/Pinot Noir 2016","85.0000","6"
"152730","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","12"
"152731","Personalised Mixed Case","848.0000","1"
"152733","Guardian Peak Cabernet Sauvignon 2016","69.0000","24"
"152733","Clos Malverne Shiraz 2014","69.0000","6"
"152734","Eikendal Janina Unwooded Chardonnay 2015","75.0000","6"
"152734","Buitenverwachting Buiten Blanc 2016","49.0000","6"
"152734","Beyerskloof Pinotage","85.0000","6"
"152734","Raka Sauvignon Blanc","39.0000","6"
"152737","Croydon Title Deed Cape Blend 2015","49.0000","6"
"152737","Simonsig Adelberg Cabernet Merlot 2013","45.0000","6"
"152737","Round House Shiraz 2015","35.0000","6"
"152738","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","12"
"152740","Cloof Dusty Road Merlot 2016","30.0000","12"
"152740","Waterford Pecan Stream Sauvignon Blanc 2016","69.0000","6"
"152740","Louisvale Chardonnay Brut MCC","110.0000","6"
"152740","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"152740","Hoopenburg Bushvine Merlot 2015","49.0000","18"
"152740","Oude Werf Sauvignon Blanc 2017","35.0000","30"
"152742","Raka Sauvignon Blanc","39.0000","6"
"152742","Saronsberg Provenance Shiraz 2015","89.0000","6"
"152742","Guardian Peak Cabernet Sauvignon 2016","69.0000","6"
"152743","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"152743","Flagstone Word of Mouth Viognier","59.0000","6"
"152743","Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015","65.0000","6"
"152743","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152743","Special Cuvee Pinot Noir 2014 unlabelled (First Sighting)","65.0000","6"
"152744","Guardian Peak Cabernet Sauvignon 2016","69.0000","12"
"152744","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"152744","Raka Sauvignon Blanc","39.0000","6"
"152744","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"152744","Marklew Chardonnay 2014","85.0000","6"
"152745","Raka Spliced 2014","55.0000","6"
"152745","Capaia Sauvignon Blanc 2016","69.0000","6"
"152745","Thelema Mountain Red 2014","69.0000","6"
"152745","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152745","Theuniskraal Semillon/Chardonnay 2015","40.0000","6"
"152745","Knorhoek Chenin/Sauvignon Blanc 2017 unlabelled","30.0000","6"
"152747","Personalised Mixed Case","489.0000","1"
"152748","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"152748","Le Bonheur Tricorne 2012 unlabelled","119.0000","6"
"152748","Leopards Leap Merlot 2016","49.0000","6"
"152748","Clos Malverne Shiraz 2014","69.0000","6"
"152749","Round House Sauvignon Blanc 2017","35.0000","6"
"152749","Thelema Mountain Red 2014","69.0000","6"
"152749","Snow Mountain The Mistress Pinot Noir 2017","59.0000","6"
"152749","Raka Spliced 2014","55.0000","6"
"152750","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"152750","Fleur du Cap Shiraz, Grenache, Cinsault 2015","59.0000","6"
"152751","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152751","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"152751","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"152751","Guardian Peak Cabernet Sauvignon 2016","69.0000","6"
"152751","Saronsberg Provenance Shiraz 2015","89.0000","6"
"152752","Personalised Mixed Case","752.0000","1"
"152753","Guardian Peak Cabernet Sauvignon 2016","69.0000","6"
"152753","Buitenverwachting Buiten Blanc 2016","49.0000","6"
"152754","Flagstone Poetry Sauvignon Blanc 2016","39.0000","6"
"152754","Buitenverwachting Buiten Blanc 2016","49.0000","6"
"152754","Saronsberg Provenance Shiraz 2015","89.0000","6"
"152754","Ken Forrester Petit Pinotage 2015","49.0000","6"
"152755","Paradyskloof Red Blend 2015","49.0000","6"
"152755","TOP SELLING EVERYDAY MIXED Case","599.0000","1"
"152755","Raka Spliced 2014","55.0000","6"
"152758","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"152758","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152761","Thelema Mountain Red 2014","69.0000","12"
"152761","Raka Spliced 2014","55.0000","12"
"152761","Raka Sauvignon Blanc","39.0000","24"
"152762","Bouchard Finlayson Blanc De Mer 2015","79.0000","6"
"152762","Groote Post The Old Mans Blend White 2017","59.0000","6"
"152762","Raka Sauvignon Blanc","39.0000","6"
"152762","Haute Cabriere Chardonnay/Pinot Noir 2016","85.0000","6"
"152762","Buitenverwachting Buiten Blanc 2016","49.0000","6"
"152764","Bouchard Finlayson Blanc De Mer 2015","79.0000","12"
"152764","Raka Sauvignon Blanc","39.0000","12"
"152765","Glenelly Glass Collection Merlot 2011","59.0000","6"
"152765","Hoopenburg Bushvine Merlot 2015","49.0000","6"
"152766","Haute Cabriere Chardonnay/Pinot Noir 2016","85.0000","12"
"152766","Theuniskraal Semillon/Chardonnay 2015","40.0000","12"
"152766","Round House Chardonnay","35.0000","12"
"152772","Buitenverwachting Buiten Blanc 2016","49.0000","12"
"152773","Personalised Mixed Case","568.0000","1"
"152773","Personalised Mixed Case","929.0000","1"
"152773","Lourensford River Garden 1,5l Shiraz/Cabernet 2013","95.0000","1"
"152775","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152775","Raka Spliced 2014","55.0000","6"
"152775","Raka Sauvignon Blanc","39.0000","12"
"152776","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"152776","Le Bonheur Prima 2013 unlabelled","69.0000","24"
"152776","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152777","Raka Sauvignon Blanc","39.0000","24"
"152779","Raka Sauvignon Blanc","39.0000","12"
"152779","Haute Cabriere Chardonnay/Pinot Noir 2016","85.0000","6"
"152779","Saronsberg Provenance Shiraz 2015","89.0000","6"
"152779","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152779","Buitenverwachting Buiten Blanc 2016","49.0000","6"
"152782","Haute Cabriere Chardonnay/Pinot Noir 2016","85.0000","12"
"152783","Personalised Mixed Case","489.0000","1"
"152784","Buitenverwachting Buiten Blanc 2016","49.0000","12"
"152787","TOP SELLING RED Case","799.0000","3"
"152788","Louisvale Unwooded Chardonnay 2015","49.0000","6"
"152788","Raka Sauvignon Blanc","39.0000","6"
"152788","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152789","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"152789","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"152790","O'Connell's Sauvignon Blanc 2016","35.0000","6"
"152790","Round House Sauvignon Blanc 2017","35.0000","6"
"152790","Flagstone Poetry Sauvignon Blanc 2016","39.0000","6"
"152790","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"152790","Raka Sauvignon Blanc","39.0000","6"
"152790","Simonsig Adelberg Sauvignon Blanc 2015","39.0000","6"
"152790","Neil Ellis Sincerely Sauvignon Blanc","49.0000","6"
"152791","Raka Sauvignon Blanc","39.0000","12"
"152792","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"152792","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"152792","Raka Sauvignon Blanc","39.0000","6"
"152792","Bosman De Bos Walker Bay 47 Varietal Rose 2015","39.0000","6"
"152792","Marklew Sauvignon Blanc 2016","49.0000","6"
"152792","Buitenverwachting Buiten Blanc 2016","49.0000","6"
"152792","Neil Ellis Sincerely Sauvignon Blanc","49.0000","6"
"152792","Cloof Dusty Road Merlot 2016","30.0000","6"
"152792","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152792","Klein Steenberg Bordeaux Red 2013","59.0000","6"
"152792","Glenelly Glass Collection Merlot 2011","59.0000","6"
"152793","Samarie Smith se winter-wynkis: Versnit-wynklub","890.0000","1"
"152794","Oude Werf Chenin Blanc","30.0000","6"
"152794","Oude Werf Sauvignon Blanc 2017","35.0000","6"
"152794","Raka Sauvignon Blanc","39.0000","6"
"152794","Leopards Leap Lookout Pinotage Rose","49.0000","6"
"152795","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","18"
"152795","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"152795","Saronsberg Provenance Shiraz 2015","89.0000","18"
"152795","Le Bonheur Tricorne 2012 unlabelled","119.0000","6"
"152796","Paradyskloof Red Blend 2015","49.0000","6"
"152796","Hoopenburg Bushvine Merlot 2015","49.0000","6"
"152797","Hemel en Aarde Ridge Private Bin Shiraz 2016","39.0000","6"
"152797","O'Connell's Sauvignon Blanc 2016","35.0000","6"
"152797","Budget Red || 12 Assorted","525.0000","1"
"152797","Buitenverwachting Buiten Blanc 2016","49.0000","6"
"152797","Raka Sauvignon Blanc","39.0000","6"
"152798","Clos Malverne Shiraz 2014","69.0000","6"
"152798","Fleur du Cap Shiraz, Grenache, Cinsault 2015","59.0000","6"
"152799","Hemel en Aarde Ridge Private Bin Shiraz 2016","39.0000","6"
"152799","Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015","65.0000","6"
"152799","Hoopenburg Bushvine Shiraz 2014","49.0000","12"
"152802","Saronsberg Provenance Shiraz 2015","89.0000","12"
"152802","Vrede en Lust Lady J Syrah 2013","89.0000","12"
"152802","Asara Vineyard Collection Shiraz 2012","69.0000","12"
"152805","Paradyskloof Red Blend 2015","49.0000","6"
"152805","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152806","Glen Carlou Tortoise Hill Red","45.0000","6"
"152806","Round House Shiraz 2015","35.0000","6"
"152806","De Houtvat Cabernet Sauvignon unlabelled 2016","39.0000","6"
"152807","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","12"
"152810","La Couronne Chardonnay Unwooded 2016 unlabelled","39.0000","6"
"152810","Fort Simon Fortress Hill Merlot unlabelled","45.0000","6"
"152810","Theuniskraal Cape Riesling 2016","39.0000","12"
"152810","Ken Forrester Petit Pinotage 2015","49.0000","6"
"152810","The Fresh Man Sauvignon Blanc 2016 - By Rianie Strydom","45.0000","6"
"152810","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"152811","Thelema Mountain Red 2014","69.0000","6"
"152811","Clos Malverne Shiraz 2014","69.0000","6"
"152811","Le Bonheur Cabernet Sauvignon 2014 unlabelled","69.0000","6"
"152812","Ken Forrester Petit Cabernet Sauvignon","59.0000","6"
"152812","Cloof Dusty Road Merlot 2016","30.0000","6"
"152813","First Sighting Rose 2015","55.0000","6"
"152813","Ken Forrester Petit Cabernet Sauvignon","59.0000","12"
"152813","Niel Joubert Merlot","69.0000","6"
"152813","Raka Spliced 2014","55.0000","6"
"152813","Clos Malverne Shiraz 2014","69.0000","6"
"152813","Vrede en Lust Lady J Syrah 2013","89.0000","6"
"152814","Saronsberg Provenance Shiraz 2015","89.0000","12"
"152814","Haute Cabriere Chardonnay/Pinot Noir 2016","85.0000","12"
"152814","Buitenverwachting Buiten Blanc 2016","49.0000","6"
"152814","Guardian Peak Cabernet Sauvignon 2016","69.0000","12"
"152814","Raka Sauvignon Blanc","39.0000","6"
"152815","Raka Spliced 2014","55.0000","12"
"152817","Hoopenburg Bushvine Chenin Blanc 2016","35.0000","6"
"152817","Raka Sauvignon Blanc","39.0000","6"
"152818","Raka Spliced 2014","55.0000","6"
"152818","Raka Sauvignon Blanc","39.0000","6"
"152821","Kaapzicht Bin 3 Merlot / Cabernet Sauvignon 2014","73.0000","12"
"152823","Buitenverwachting Buiten Blanc 2016","49.0000","6"
"152823","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152825","Personalised Mixed Case","880.0000","1"
"152826","Niel Joubert Merlot","69.0000","12"
"152826","Niel Joubert Shiraz","69.0000","12"
"152826","Personalised Mixed Case","742.0000","1"
"152826","Personalised Mixed Case","936.0000","1"
"152827","Raka Sauvignon Blanc","39.0000","6"
"152827","Nitida Roxia Sauvignon Blanc 2016","39.0000","6"
"152828","Personalised Mixed Case","606.0000","1"
"152829","TOP SELLING WHITE Case","799.0000","1"
"152831","Round House Sauvignon Blanc 2017","35.0000","30"
"152831","Round House Shiraz 2015","35.0000","18"
"152832","Cloof Dusty Road Merlot 2016","30.0000","6"
"152832","Cloof Dusty Road Pinotage","30.0000","6"
"152832","Flagstone Dragon Tree Cape Blend 2014","69.0000","12"
"152832","Saronsberg Provenance Shiraz 2015","89.0000","6"
"152833","Fort Simon Fortress Hill Shiraz unlabelled","45.0000","6"
"152833","Asara Vineyard Collection Shiraz 2012","69.0000","6"
"152833","Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015","65.0000","6"
"152833","Phizante Kraal Sauvignon Blanc 2016","49.0000","6"
"152833","Raka Sauvignon Blanc","39.0000","12"
"152833","Hemel en Aarde Ridge Private Bin Shiraz 2016","39.0000","6"
"152834","Luxury Mixed || Assorted","1644.0000","1"
"152835","Ken Forrester Petit Chenin 2016","49.0000","36"
"152836","Le Bonheur Prima 2013 unlabelled","69.0000","24"
"152837","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"152837","Cloof Dusty Road Chenin Blanc 2016","29.0000","6"
"152837","Cloof Dusty Road Pinotage","30.0000","6"
"152838","Diemersdal Sauvignon Blanc 2017","65.0000","6"
"152838","Buitenverwachting Buiten Blanc 2016","49.0000","6"
"152841","Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015","49.0000","6"
"152841","Saronsberg Provenance Shiraz 2015","89.0000","6"
"152842","Croydon Title Deed Cape Blend 2015","49.0000","6"
"152842","Oude Werf Chenin Blanc","30.0000","6"
"152842","Diemersdal Sauvignon Blanc 2017","65.0000","6"
"152842","Round House Sauvignon Blanc 2017","35.0000","6"
"152842","O'Connell's Sauvignon Blanc 2016","35.0000","6"
"152842","Louisvale Dominique Red Blend 2014","85.0000","6"
"152842","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"152843","Groote Post Old Mans Blend Red 2016","65.0000","6"
"152843","Le Bonheur Prima 2013 unlabelled","69.0000","6"
"152843","Secateurs Chenin Blanc by Adi Badenhorst 2016","79.0000","6"
"152843","De Morgenzon DMZ Chardonnay","110.0000","6"
"152844","La Couronne Chardonnay Unwooded 2016 unlabelled","39.0000","6"
"152844","Hemel en Aarde Ridge Private Bin Shiraz 2016","39.0000","12"
"152845","Asara Vineyard Collection Sauvignon Blanc 2016","65.0000","6"
"152845","Phizante Kraal Chenin Blanc 2016","45.0000","6"
"152845","Marklew Sauvignon Blanc 2016","49.0000","6"
"152845","Zevenwacht Sauvignon Blanc 2016","65.0000","6"
"152847","TOP SELLING EVERYDAY MIXED Case","599.0000","1"
"152847","Personalised Mixed Case","594.0000","1"
"152847","Hemel en Aarde Ridge Private Bin Shiraz 2016","39.0000","6"
